1.714500e-02 -6.483540e-01 -6.200770e-01 -1.095180e-01 -3.865120e-01 -2.531950e-01 5.383570e-01 -2.980630e-01 3.249760e-01 -1.811910e-01 -5.327790e-01 -2.675630e-01 2.032250e-01 -3.931100e-02 1.640100e-02 1.670610e-01 -8.688600e-02 -6.967880e-01 1.983700e-02 9.591300e-02 1.570830e-01 -1.446290e-01 1.957780e-01 3.172200e-01 2.305110e-01 -4.286430e-01 -2.714070e-01 8.315500e-02 -4.093640e-01 2.543160e-01 -4.371600e-02 3.412110e-01
-4.219400e-02 -5.608230e-01 -4.177190e-01 -1.228430e-01 -3.192060e-01 -1.744450e-01 3.891300e-01 -2.145310e-01 2.247780e-01 -9.733400e-02 -4.554470e-01 -1.267780e-01 1.267880e-01 -1.027750e-01 -1.685400e-02 5.752200e-02 -5.609100e-02 -4.581090e-01 1.686000e-03 1.242550e-01 2.087550e-01 -1.595100e-01 2.718130e-01 2.636420e-01 1.896060e-01 -3.185310e-01 -1.517870e-01 8.010100e-02 -3.587770e-01 1.034140e-01 -5.469000e-03 2.685290e-01
-6.177500e-02 -6.090030e-01 -5.126140e-01 -9.040800e-02 -3.098780e-01 -2.209100e-01 4.836420e-01 -2.782360e-01 2.981620e-01 -1.892450e-01 -4.724690e-01 -2.358130e-01 1.670300e-01 -6.835800e-02 -6.596000e-03 1.061560e-01 -1.211760e-01 -5.775670e-01 -8.467000e-03 3.209200e-02 1.486110e-01 -1.039840e-01 2.063640e-01 2.952770e-01 1.840260e-01 -3.980100e-01 -2.530370e-01 5.565800e-02 -3.789490e-01 1.704160e-01 -4.715100e-02 3.371800e-01
4.984800e-02 -6.343080e-01 -4.108050e-01 -1.354650e-01 -3.844180e-01 -2.531850e-01 4.552240e-01 -2.193010e-01 2.360850e-01 -1.503370e-01 -5.738910e-01 -3.167720e-01 2.287760e-01 -8.670400e-02 -6.262000e-03 1.076650e-01 5.970900e-02 -5.917810e-01 7.357800e-02 1.605160e-01 2.838360e-01 -1.704670e-01 3.426380e-01 3.668150e-01 2.404820e-01 -4.186940e-01 -2.307170e-01 7.476900e-02 -4.289860e-01 2.220620e-01 2.031700e-02 2.435300e-01
7.210300e-02 -6.517680e-01 -3.922660e-01 -1.401930e-01 -3.835930e-01 -2.565720e-01 4.015970e-01 -1.837080e-01 1.955410e-01 -1.405260e-01 -5.791520e-01 -3.193510e-01 2.170580e-01 -6.650200e-02 -3.128000e-03 9.240400e-02 1.046340e-01 -5.686890e-01 1.148030e-01 1.622980e-01 3.108000e-01 -1.594110e-01 3.614800e-01 3.868810e-01 2.342930e-01 -4.375080e-01 -1.803120e-01 1.027920e-01 -4.553750e-01 1.865860e-01 4.131400e-02 1.957630e-01
-1.774770e-01 -4.625710e-01 -2.664910e-01 -1.660070e-01 -3.015020e-01 -8.275600e-02 3.037480e-01 -9.925500e-02 1.362820e-01 4.057200e-02 -3.658150e-01 2.340700e-02 1.382550e-01 -1.541320e-01 -7.313300e-02 -1.284730e-01 1.815900e-02 -2.074610e-01 -4.199500e-02 1.701140e-01 2.803700e-01 -1.696480e-01 3.479030e-01 2.096200e-01 1.928850e-01 -1.337190e-01 -4.658500e-02 1.052830e-01 -2.524300e-01 4.187800e-02 -8.792000e-03 1.852420e-01
-4.149410e-01 -4.519050e-01 -1.789270e-01 -1.750870e-01 -2.509280e-01 -1.991300e-01 2.266130e-01 1.323800e-02 8.876800e-02 2.060360e-01 -1.999420e-01 4.341810e-01 -3.079500e-02 -3.023080e-01 -1.650590e-01 -3.718990e-01 4.636000e-03 2.560690e-01 -2.404140e-01 1.360700e-01 5.267180e-01 -2.225550e-01 5.983050e-01 9.123500e-02 1.441620e-01 -1.081840e-01 1.737180e-01 6.056700e-02 -1.697760e-01 -1.017000e-01 1.748050e-01 1.216000e-02
-5.242740e-01 -4.729230e-01 -1.154020e-01 -1.305190e-01 -2.016710e-01 -2.691950e-01 2.975660e-01 3.343300e-02 1.682900e-01 2.234840e-01 -1.569870e-01 4.591350e-01 -5.089300e-02 -3.016510e-01 -2.012000e-01 -4.013420e-01 -1.048700e-01 2.542390e-01 -3.084330e-01 1.077600e-02 5.205130e-01 -1.714430e-01 6.090520e-01 5.873600e-02 1.453390e-01 -6.422300e-02 1.501280e-01 3.629300e-02 -8.238900e-02 -2.959000e-02 1.708930e-01 2.109300e-02
-5.071290e-01 -4.669640e-01 -1.479760e-01 -2.032720e-01 -2.452100e-01 -2.218910e-01 2.325130e-01 2.798100e-02 1.473290e-01 2.348540e-01 -2.095500e-01 4.643920e-01 -6.467700e-02 -3.361210e-01 -1.987750e-01 -4.065880e-01 3.587800e-02 3.277650e-01 -2.890730e-01 1.113340e-01 5.689150e-01 -2.411210e-01 6.263470e-01 7.703900e-02 1.737870e-01 -9.107900e-02 1.955050e-01 5.865100e-02 -1.538680e-01 -1.115170e-01 1.826710e-01 -1.784000e-02
-4.802110e-01 -4.175760e-01 -3.097200e-02 -2.084460e-01 -2.334570e-01 -1.130390e-01 3.113640e-01 3.649600e-02 2.111570e-01 1.879500e-01 -2.369720e-01 2.563740e-01 9.577600e-02 -3.037330e-01 -2.215180e-01 -4.071060e-01 1.514000e-03 1.344420e-01 -2.132600e-01 2.944000e-02 4.366280e-01 -1.749220e-01 5.234650e-01 1.955860e-01 1.944000e-01 7.018700e-02 -5.446000e-03 5.378100e-02 -1.170480e-01 8.153000e-02 4.934700e-02 1.075390e-01
-4.289480e-01 -4.003480e-01 -3.701500e-02 -2.121710e-01 -2.334030e-01 -7.425600e-02 3.053360e-01 2.279000e-02 2.566720e-01 1.954010e-01 -2.566060e-01 2.121590e-01 1.300130e-01 -2.640810e-01 -1.874550e-01 -3.816720e-01 1.047000e-03 9.455600e-02 -1.766530e-01 4.464000e-02 4.284040e-01 -1.759120e-01 4.626660e-01 1.823210e-01 1.907660e-01 1.111650e-01 -7.172500e-02 5.513000e-02 -1.485960e-01 1.315520e-01 3.352100e-02 1.543510e-01
-4.291050e-01 -3.241810e-01 -5.559100e-02 -2.841300e-01 -2.283360e-01 1.565400e-02 2.670700e-01 -7.638000e-03 3.333150e-01 1.988760e-01 -2.471170e-01 1.921780e-01 2.382470e-01 -2.700750e-01 -2.312980e-01 -3.916630e-01 2.512600e-02 8.929900e-02 -1.806420e-01 4.386900e-02 4.530100e-01 -1.877630e-01 3.879450e-01 2.486210e-01 1.958250e-01 1.876370e-01 -1.740810e-01 2.976100e-02 -1.508840e-01 1.848530e-01 -7.235000e-03 2.236050e-01
-6.003240e-01 -2.951670e-01 -9.957900e-02 -2.396350e-01 -1.710570e-01 -9.841900e-02 2.080560e-01 2.076700e-02 3.917170e-01 3.000670e-01 -6.389700e-02 4.821780e-01 1.352250e-01 -3.506530e-01 -2.775520e-01 -5.167580e-01 -3.287600e-02 3.346690e-01 -3.422930e-01 -2.809000e-02 6.341380e-01 -2.394460e-01 5.010600e-01 1.696800e-01 1.573450e-01 1.987070e-01 -9.898800e-02 -5.495000e-03 -9.046600e-02 1.656420e-01 1.160400e-01 1.664890e-01
-5.984350e-01 -2.773910e-01 -1.484140e-01 -2.924090e-01 -2.035790e-01 -4.624100e-02 2.058450e-01 -3.828400e-02 4.874150e-01 3.300820e-01 -8.842100e-02 4.550860e-01 2.021250e-01 -3.859920e-01 -3.012190e-01 -5.202350e-01 -2.127900e-02 3.603530e-01 -3.758610e-01 -9.036900e-02 6.489940e-01 -2.405750e-01 4.710130e-01 2.038850e-01 1.448640e-01 2.570440e-01 -1.618000e-01 -3.045700e-02 -9.788100e-02 2.733780e-01 1.049460e-01 2.467530e-01
-3.809100e-02 -7.920180e-01 -8.393160e-01 -9.591800e-02 -3.523590e-01 -3.224240e-01 7.447990e-01 -4.106460e-01 4.408630e-01 -2.839100e-01 -5.746610e-01 -2.892450e-01 1.556310e-01 -2.424700e-02 4.063800e-02 1.832320e-01 -2.443370e-01 -8.525220e-01 -6.456000e-02 3.119000e-03 1.081140e-01 -8.308800e-02 1.252710e-01 3.295160e-01 2.356940e-01 -5.621750e-01 -3.721040e-01 4.048400e-02 -4.442820e-01 3.107120e-01 -9.564800e-02 4.551200e-01
-2.296900e-02 -7.823700e-01 -8.318800e-01 -1.186950e-01 -3.789990e-01 -3.122750e-01 7.145500e-01 -4.098820e-01 3.898820e-01 -2.719430e-01 -6.070050e-01 -3.162970e-01 1.724760e-01 -2.061700e-02 3.700800e-02 1.883400e-01 -2.178540e-01 -8.754830e-01 -9.244000e-03 4.208300e-02 9.800500e-02 -1.191430e-01 1.460740e-01 3.483690e-01 2.682460e-01 -5.564080e-01 -3.825600e-01 7.355600e-02 -4.829780e-01 3.067670e-01 -9.787100e-02 4.815610e-01
-5.190700e-02 -7.059410e-01 -7.496990e-01 -8.984300e-02 -3.172310e-01 -2.754070e-01 6.468420e-01 -3.488110e-01 3.928330e-01 -2.409950e-01 -5.328980e-01 -2.561850e-01 1.504140e-01 -4.516800e-02 3.021600e-02 1.660530e-01 -2.338530e-01 -7.228740e-01 -6.789200e-02 2.240000e-03 7.047000e-02 -7.174000e-02 1.449610e-01 2.525380e-01 1.979960e-01 -4.629130e-01 -3.267310e-01 5.346300e-02 -3.903830e-01 2.647660e-01 -8.902900e-02 4.490680e-01
-1.222200e-02 -7.344340e-01 -7.481390e-01 -1.066610e-01 -3.450390e-01 -3.010270e-01 6.649440e-01 -3.775790e-01 3.797900e-01 -2.406640e-01 -5.775850e-01 -3.087190e-01 1.715890e-01 -5.498900e-02 4.205700e-02 1.889530e-01 -2.254190e-01 -7.843970e-01 -4.949700e-02 -7.782000e-03 1.103100e-01 -8.827000e-02 1.248600e-01 2.933540e-01 1.960400e-01 -5.201910e-01 -3.190840e-01 8.086800e-02 -4.072870e-01 2.770290e-01 -9.124200e-02 4.432520e-01
-1.253140e-01 -6.191510e-01 -6.254980e-01 -1.063640e-01 -2.523120e-01 -2.579410e-01 5.441870e-01 -2.914360e-01 3.536170e-01 -1.644320e-01 -4.199370e-01 -1.402850e-01 1.160520e-01 -7.094000e-02 -2.303900e-02 6.169800e-02 -2.210330e-01 -5.418720e-01 -9.723600e-02 -3.032600e-02 1.151280e-01 -7.442500e-02 1.815410e-01 2.175970e-01 1.590210e-01 -3.879370e-01 -2.542290e-01 5.323800e-02 -3.135730e-01 2.029750e-01 -6.491900e-02 3.715880e-01
-3.262500e-02 -7.691980e-01 -7.378920e-01 -8.162700e-02 -3.727120e-01 -3.057320e-01 6.773570e-01 -3.518130e-01 3.673760e-01 -2.482810e-01 -5.765640e-01 -2.927940e-01 1.635140e-01 -6.335400e-02 4.234800e-02 1.642460e-01 -1.918320e-01 -7.894980e-01 -1.927500e-02 2.937500e-02 1.251030e-01 -1.231190e-01 1.901130e-01 3.033750e-01 2.504820e-01 -5.455120e-01 -3.097310e-01 5.174100e-02 -4.470780e-01 2.698760e-01 -6.653700e-02 4.062060e-01
-4.673400e-02 -4.808850e-01 -3.678510e-01 -1.289120e-01 -3.216640e-01 -1.399430e-01 3.171160e-01 -1.704690e-01 2.432950e-01 -7.387800e-02 -3.961840e-01 -1.108940e-01 1.574280e-01 -1.456630e-01 -8.402000e-03 1.938800e-02 -4.220000e-04 -3.604310e-01 -2.143500e-02 1.016590e-01 2.436720e-01 -1.579130e-01 2.862940e-01 2.714030e-01 1.868980e-01 -2.851690e-01 -1.505550e-01 4.367600e-02 -3.578680e-01 9.412100e-02 2.576700e-02 2.334080e-01
-1.535170e-01 -4.401970e-01 -2.897310e-01 -1.477890e-01 -3.046830e-01 -8.787000e-02 2.410310e-01 -1.002070e-01 1.210370e-01 4.982400e-02 -3.350450e-01 5.913000e-02 9.227600e-02 -1.725860e-01 -7.138100e-02 -1.388400e-01 6.160000e-02 -1.572490e-01 -4.942000e-02 2.082130e-01 3.225330e-01 -1.993060e-01 3.744180e-01 2.022710e-01 2.008160e-01 -1.758440e-01 4.898000e-03 9.233300e-02 -3.042880e-01 -1.122800e-02 2.973900e-02 1.282220e-01
-4.764910e-01 -4.486880e-01 -1.336720e-01 -1.145200e-01 -1.653780e-01 -2.224460e-01 3.126040e-01 -1.085300e-02 2.422050e-01 1.613630e-01 -1.772920e-01 3.730330e-01 4.459000e-03 -2.770070e-01 -1.972110e-01 -3.257690e-01 -1.191090e-01 1.663570e-01 -2.829830e-01 -4.419600e-02 4.367570e-01 -1.446510e-01 5.206590e-01 8.702300e-02 1.181450e-01 -5.950900e-02 3.866500e-02 -1.068000e-03 -9.331700e-02 5.874500e-02 1.235850e-01 1.015740e-01
-4.991880e-01 -3.095300e-01 -1.000610e-01 -2.459670e-01 -1.814670e-01 -6.788200e-02 2.417620e-01 7.299000e-03 3.706220e-01 2.511330e-01 -1.658950e-01 3.436190e-01 1.761210e-01 -3.174370e-01 -2.460220e-01 -4.293920e-01 -1.377300e-02 2.320510e-01 -2.844140e-01 -1.908900e-02 5.302950e-01 -1.993950e-01 4.580300e-01 1.904220e-01 1.424570e-01 1.796670e-01 -1.128970e-01 9.950000e-04 -1.214720e-01 1.977770e-01 8.562800e-02 1.977380e-01
-3.621170e-01 -4.328870e-01 -9.936000e-02 -1.590200e-01 -2.605810e-01 -1.493040e-01 3.174540e-01 1.677200e-02 1.532470e-01 1.478590e-01 -2.860510e-01 1.872250e-01 1.194690e-01 -2.483120e-01 -1.577870e-01 -2.992980e-01 -3.297800e-02 5.709500e-02 -1.684650e-01 5.660700e-02 4.028770e-01 -1.705390e-01 4.978540e-01 1.530450e-01 1.747370e-01 -2.505000e-03 4.443800e-02 5.956100e-02 -1.446870e-01 3.449600e-02 4.476400e-02 9.882400e-02
-4.785800e-02 -7.646670e-01 -8.763550e-01 -9.213000e-02 -3.465520e-01 -3.016920e-01 7.285870e-01 -3.749910e-01 4.256420e-01 -2.396180e-01 -5.821630e-01 -2.631060e-01 1.457230e-01 -2.768300e-02 4.619000e-02 2.233210e-01 -2.357650e-01 -8.014750e-01 -1.340540e-01 -3.806900e-02 9.105800e-02 -6.708800e-02 9.133000e-02 2.498530e-01 1.788210e-01 -5.311960e-01 -3.579610e-01 7.610400e-02 -3.864890e-01 3.083760e-01 -8.762000e-02 4.470590e-01
-5.995130e-01 -3.130450e-01 -1.581650e-01 -2.748190e-01 -1.953840e-01 -9.874400e-02 1.973700e-01 -3.094100e-02 3.357580e-01 3.202330e-01 -8.537200e-02 5.105790e-01 1.039460e-01 -3.725300e-01 -2.605260e-01 -5.081580e-01 -2.832400e-02 3.353010e-01 -3.181040e-01 8.280000e-03 6.351970e-01 -2.396330e-01 4.876800e-01 1.668960e-01 1.247410e-01 1.734380e-01 -2.184500e-02 9.045000e-03 -1.121660e-01 1.312420e-01 1.461310e-01 1.643030e-01
-6.011460e-01 -3.532020e-01 -1.122610e-01 -2.408300e-01 -1.948280e-01 -1.069290e-01 2.148290e-01 1.937800e-02 3.814390e-01 2.880830e-01 -1.137940e-01 4.768390e-01 1.019270e-01 -3.445410e-01 -2.542260e-01 -5.113640e-01 -2.838700e-02 3.275690e-01 -3.360830e-01 -2.695300e-02 6.272860e-01 -2.405490e-01 5.404670e-01 1.717180e-01 1.549460e-01 1.447030e-01 -6.926100e-02 -1.460000e-04 -1.390360e-01 1.312740e-01 1.348350e-01 1.653290e-01
-5.830630e-01 -4.711430e-01 -1.113780e-01 -1.639320e-01 -1.965820e-01 -2.599610e-01 2.778800e-01 1.750700e-02 2.168810e-01 2.643700e-01 -1.507960e-01 5.072810e-01 -6.437000e-03 -3.359810e-01 -2.375010e-01 -4.149810e-01 -1.072520e-01 3.257690e-01 -3.347340e-01 -3.791700e-02 5.717070e-01 -1.673090e-01 6.299110e-01 5.934500e-02 1.002230e-01 -1.369700e-02 1.215550e-01 1.160900e-02 -9.907100e-02 7.428000e-03 1.894010e-01 8.664300e-02
-5.264390e-01 -4.531470e-01 -7.801700e-02 -1.179500e-01 -1.932340e-01 -2.497060e-01 2.533830e-01 5.253800e-02 1.926550e-01 2.390050e-01 -1.416900e-01 4.621720e-01 -8.746000e-03 -3.456340e-01 -2.030090e-01 -3.953170e-01 -6.166100e-02 3.135850e-01 -3.261710e-01 2.314000e-03 5.627370e-01 -2.005140e-01 6.405060e-01 6.418800e-02 1.098140e-01 -2.936200e-02 1.235650e-01 1.791300e-02 -1.051590e-01 -5.787000e-03 1.753030e-01 6.281100e-02
-6.010460e-01 -5.242550e-01 -9.833000e-03 -6.578300e-02 -1.457490e-01 -3.071400e-01 3.413600e-01 6.247400e-02 1.238190e-01 2.668360e-01 -1.505510e-01 5.628410e-01 -1.186530e-01 -3.227120e-01 -2.458270e-01 -4.887500e-01 -8.747900e-02 3.641450e-01 -3.536810e-01 2.510300e-02 5.685310e-01 -2.148200e-01 7.383240e-01 -1.611600e-02 1.513950e-01 -7.715300e-02 1.972690e-01 -1.230900e-02 -6.067100e-02 -6.430100e-02 2.003640e-01 9.415000e-03
-5.481220e-01 -4.991670e-01 -6.224300e-02 -1.039140e-01 -1.781430e-01 -2.958470e-01 3.054250e-01 1.877700e-02 1.905900e-01 1.985840e-01 -1.381550e-01 4.784960e-01 -5.439100e-02 -3.093490e-01 -2.458610e-01 -4.071520e-01 -1.333090e-01 2.999320e-01 -3.373490e-01 -5.883300e-02 4.924440e-01 -1.537740e-01 6.407150e-01 2.735900e-02 9.018600e-02 -6.268200e-02 1.456030e-01 -2.679100e-02 -7.303400e-02 -2.858900e-02 1.695470e-01 3.285400e-02
-5.906360e-01 -4.316450e-01 -8.277600e-02 -1.478160e-01 -1.764400e-01 -2.504690e-01 2.848180e-01 4.678300e-02 2.050160e-01 2.728590e-01 -1.206190e-01 5.319870e-01 -5.849900e-02 -3.249050e-01 -2.270280e-01 -4.607760e-01 -8.721900e-02 3.568720e-01 -3.558000e-01 -6.305000e-03 5.772510e-01 -2.135060e-01 6.444120e-01 4.110000e-02 1.307460e-01 1.422500e-02 1.222620e-01 1.464600e-02 -8.879300e-02 -5.435000e-03 1.966570e-01 6.900400e-02
-4.254100e-01 -4.076760e-01 -1.584230e-01 -1.140220e-01 -1.846850e-01 -2.185180e-01 2.882700e-01 -2.454100e-02 2.103340e-01 1.597590e-01 -1.763540e-01 3.416160e-01 6.795000e-03 -2.442610e-01 -1.575350e-01 -2.945910e-01 -1.158120e-01 1.385560e-01 -2.733680e-01 -4.436900e-02 4.188680e-01 -1.363720e-01 4.868120e-01 8.096500e-02 1.057040e-01 -6.056000e-02 6.240500e-02 5.370000e-03 -1.232450e-01 2.256500e-02 1.132620e-01 1.089550e-01
-5.545370e-01 -4.223700e-01 -8.004500e-02 -1.702000e-01 -2.126370e-01 -1.627660e-01 2.599760e-01 3.643700e-02 2.345110e-01 2.644210e-01 -1.764730e-01 4.231580e-01 6.620300e-02 -3.459180e-01 -2.360330e-01 -4.402180e-01 -1.132100e-02 2.689400e-01 -2.771420e-01 3.409100e-02 5.377450e-01 -2.017520e-01 5.684600e-01 1.347130e-01 1.550160e-01 5.581500e-02 5.236300e-02 3.263100e-02 -1.324790e-01 2.745500e-02 1.177660e-01 1.011960e-01
-5.212510e-01 -3.944170e-01 -1.062580e-01 -1.932360e-01 -2.213810e-01 -1.848760e-01 2.580920e-01 -2.770000e-03 2.288180e-01 2.040980e-01 -1.461090e-01 4.064570e-01 5.313900e-02 -3.119960e-01 -2.323830e-01 -4.127760e-01 -4.716000e-02 2.755280e-01 -2.892780e-01 2.737000e-03 5.405650e-01 -1.902220e-01 5.305850e-01 1.230260e-01 1.033100e-01 3.813500e-02 5.789100e-02 3.105800e-02 -1.260340e-01 1.964500e-02 1.481150e-01 1.049020e-01
-5.754220e-01 -3.207590e-01 -7.363800e-02 -2.567060e-01 -2.056210e-01 -9.611900e-02 2.050460e-01 6.617000e-03 3.578280e-01 3.045630e-01 -1.100600e-01 4.419190e-01 1.649190e-01 -3.867760e-01 -2.703740e-01 -4.957560e-01 -1.594300e-02 3.346510e-01 -3.166580e-01 -2.537700e-02 6.316720e-01 -2.122350e-01 5.351960e-01 2.116680e-01 1.331360e-01 1.947730e-01 -4.095900e-02 -2.170000e-03 -1.363090e-01 1.404820e-01 1.206770e-01 1.733970e-01
-5.868390e-01 -3.125010e-01 -1.294840e-01 -2.676080e-01 -1.954780e-01 -9.212600e-02 2.032470e-01 1.827400e-02 3.703010e-01 3.355610e-01 -1.251720e-01 4.679990e-01 1.697140e-01 -3.600510e-01 -2.637620e-01 -5.140420e-01 -2.999400e-02 3.479110e-01 -3.413770e-01 -5.432000e-03 6.351420e-01 -2.119460e-01 5.147890e-01 1.661840e-01 1.485150e-01 2.282080e-01 -4.908100e-02 1.874000e-02 -9.602900e-02 1.675480e-01 1.171010e-01 1.957990e-01
-6.021640e-01 -3.487660e-01 -9.278300e-02 -2.589510e-01 -1.961030e-01 -1.117800e-01 2.240600e-01 1.650000e-02 3.895960e-01 3.336210e-01 -8.790000e-02 5.175420e-01 9.650200e-02 -3.528300e-01 -2.829950e-01 -5.248230e-01 -2.185400e-02 3.890190e-01 -3.660120e-01 -2.497900e-02 6.790830e-01 -2.431180e-01 5.755670e-01 1.633240e-01 1.619960e-01 1.690250e-01 -6.410200e-02 -1.739200e-02 -1.307700e-01 1.552380e-01 1.536640e-01 1.576630e-01
1.203000e-02 -7.092960e-01 -6.233140e-01 -1.067640e-01 -3.699100e-01 -2.998790e-01 5.661350e-01 -3.135650e-01 3.128940e-01 -2.088640e-01 -5.592690e-01 -2.832310e-01 2.007480e-01 -6.716300e-02 2.955100e-02 1.403570e-01 -1.258440e-01 -7.056530e-01 3.013200e-02 7.243100e-02 1.842120e-01 -1.190360e-01 2.312310e-01 3.316230e-01 2.079630e-01 -4.641410e-01 -2.848330e-01 5.696200e-02 -4.166750e-01 2.751560e-01 -4.185900e-02 3.438520e-01
2.781300e-02 -6.526350e-01 -4.548320e-01 -1.371530e-01 -4.082250e-01 -2.769590e-01 4.465170e-01 -2.334150e-01 2.767550e-01 -1.291160e-01 -5.782580e-01 -3.014940e-01 2.324240e-01 -7.024400e-02 -9.582000e-03 7.553200e-02 5.187600e-02 -6.038140e-01 8.166700e-02 1.564560e-01 3.077880e-01 -1.697300e-01 3.470240e-01 3.759620e-01 2.496020e-01 -4.359770e-01 -2.042420e-01 7.808800e-02 -4.406940e-01 2.558300e-01 3.029200e-02 2.460410e-01
